rainfall,humidity,temperature,crop
1995.9,43.5,29.0,Cabbage
245.2,62.5,33.8,Spinach
870.7,56.5,20.5,Peas
714.3,57.7,29.5,Bananas
767.5,56.1,14.1,Wheat
1305.1,48.1,20.0,Sorghum
1938.7,88.2,14.5,Garlic
777.6,51.3,34.4,Cucumber
1198.5,58.4,10.6,Cassava
1337.4,84.4,18.9,Rice
1716.0,85.4,33.8,Sorghum
517.7,81.2,21.4,Lentils
1334.4,79.7,23.3,Cassava
1463.7,72.5,24.3,Spinach
1797.8,55.2,26.8,Pawpaw
720.3,81.1,12.5,Lentils
893.1,58.9,29.0,Beans
1268.5,53.0,22.2,Cabbage
1326.9,46.7,21.8,Kale
1297.0,47.8,13.4,Green Grams
939.0,53.3,13.6,Garlic
848.9,67.5,27.5,Soybeans
1895.1,47.8,13.2,Sweet Potatoes
1957.5,60.2,10.2,Cabbage
1626.8,80.2,26.7,Wheat
421.3,71.0,28.2,Wheat
204.0,82.0,18.2,Pineapple
971.8,64.2,21.7,Pawpaw
1601.6,47.2,17.1,Kale
1668.8,77.3,22.7,Chilies
366.6,47.5,31.4,Pineapple
1517.1,81.1,18.2,Sweet Potatoes
1763.6,85.8,13.7,Lentils
1462.4,56.0,18.9,Wheat
1683.4,40.1,22.0,Cowpeas
806.5,69.4,18.2,Sunflower
1771.0,86.7,19.6,Chilies
1451.9,66.6,23.9,Sweet Potatoes
1744.5,58.4,10.4,Sunflower
1250.2,57.5,13.2,Tomatoes
1313.9,78.3,33.8,Garlic
1531.6,54.4,21.3,Groundnuts
295.2,82.6,24.0,Garlic
1994.9,58.6,15.8,Sweet Potatoes
204.8,71.7,30.3,Cassava
697.9,51.4,28.9,Tomatoes
1292.1,59.8,17.0,Cabbage
983.5,52.6,29.9,Watermelon
992.7,62.2,32.8,Peas
338.9,73.1,27.6,Wheat
1475.3,87.8,20.0,Sorghum
926.0,83.2,30.8,Sorghum
582.1,67.2,24.1,Pineapple
978.9,41.3,22.8,Green Grams
237.3,63.5,20.9,Pawpaw
1848.5,46.9,16.6,Maize
574.0,77.4,33.5,Sunflower
296.1,83.8,33.1,Cassava
1186.7,88.0,32.9,Pumpkin
1570.4,51.1,14.9,Pumpkin
956.6,69.8,27.7,Carrots
277.1,42.6,29.7,Kale
1101.7,86.1,27.5,Soybeans
1907.8,59.4,25.4,Cowpeas
299.1,53.5,21.6,Irish Potatoes
1920.0,76.6,20.2,Carrots
746.7,87.0,21.1,Cowpeas
1253.6,57.3,33.1,Cucumber
999.3,47.3,32.4,Green Grams
257.8,58.0,10.8,Pumpkin
1586.4,90.0,18.0,Lentils
495.2,47.9,28.1,Kale
1267.8,90.0,31.4,Wheat
1006.2,56.4,25.3,Sorghum
1626.4,85.3,18.9,Carrots
661.9,83.1,32.1,Cassava
1097.1,78.4,31.6,Wheat
216.8,74.1,18.7,Millet
1090.3,64.5,31.3,Carrots
379.6,65.2,14.4,Maize
943.8,80.3,32.3,Soybeans
1274.4,79.3,18.7,Millet
997.9,42.1,31.1,Millet
936.7,46.6,18.6,Beans
1543.4,74.2,15.4,Spinach
1417.4,51.1,24.7,Spinach
1641.1,86.0,16.8,Beans
1943.9,45.4,31.9,Maize
1920.0,75.9,14.9,Pumpkin
810.9,70.6,31.3,Groundnuts
658.2,48.6,13.1,Millet
840.0,42.7,27.3,Soybeans
1638.3,57.0,19.3,Onions
819.3,80.8,31.2,Chilies
1688.6,80.0,30.2,Green Grams
557.1,54.5,29.9,Cucumber
1246.9,45.2,15.7,Rice
601.5,65.1,24.6,Lentils
943.8,60.1,15.0,Wheat
1229.7,71.8,18.7,Wheat
1649.3,73.8,24.4,Spinach
1617.5,89.4,20.1,Rice
976.7,51.6,27.3,Lentils
993.4,73.9,15.9,Cucumber
1139.8,45.8,31.9,Groundnuts
916.5,84.5,13.7,Peas
1530.2,79.0,34.3,Cowpeas
279.0,80.4,20.1,Wheat
1726.5,60.8,26.8,Pineapple
1459.6,50.3,33.5,Irish Potatoes
366.2,42.9,12.3,Beans
959.4,89.1,10.1,Cassava
277.8,82.6,15.9,Garlic
328.4,57.7,15.0,Lentils
596.5,52.6,34.1,Peas
1815.6,67.0,12.8,Garlic
1009.4,73.9,34.7,Beans
235.1,86.0,18.8,Lentils
1854.7,86.0,20.8,Pineapple
442.8,73.7,30.9,Watermelon
1415.8,61.0,30.8,Spinach
1493.6,49.3,22.6,Cassava
966.0,68.4,13.4,Maize
1226.9,47.0,30.8,Pineapple
947.9,49.9,23.7,Watermelon
1365.3,83.0,29.9,Beans
394.1,52.8,11.1,Sweet Potatoes
599.6,45.8,12.4,Cabbage
1327.2,85.1,28.4,Maize
1864.9,58.0,16.2,Rice
399.8,53.0,19.9,Bananas
1289.4,42.9,26.3,Chilies
1336.4,44.0,27.9,Pawpaw
794.3,69.0,14.2,Cassava
1345.1,73.9,27.5,Cabbage
786.6,56.6,16.0,Pineapple
720.9,69.1,29.4,Pawpaw
847.5,66.0,12.2,Wheat
220.9,60.2,16.1,Pawpaw
1127.8,87.5,20.8,Tomatoes
861.0,87.8,24.7,Cucumber
1164.2,53.9,12.5,Sunflower
1851.1,73.2,31.3,Carrots
401.6,46.8,22.9,Maize
297.7,60.4,26.2,Wheat
795.8,46.9,31.4,Garlic
418.2,86.6,17.7,Peas
293.5,75.9,19.3,Rice
1703.1,73.5,17.8,Pawpaw
603.8,66.6,23.6,Beans
1036.3,44.8,17.6,Cabbage
988.4,66.4,14.7,Rice
523.6,57.8,26.0,Soybeans
1108.9,40.1,11.1,Onions
1030.3,43.6,19.9,Cowpeas
215.8,72.9,26.8,Bananas
633.7,55.1,34.8,Watermelon
1870.7,73.7,23.2,Peas
1792.6,54.3,22.7,Irish Potatoes
1814.2,77.2,13.9,Millet
1265.8,69.9,19.5,Tomatoes
216.8,46.6,34.6,Bananas
1779.3,67.9,30.5,Soybeans
1042.4,55.7,18.8,Lentils
1916.1,65.4,34.8,Pineapple
522.1,52.0,23.5,Spinach
571.0,73.5,34.0,Cabbage
341.1,69.0,10.4,Lentils
1026.5,56.8,16.9,Sweet Potatoes
999.2,65.9,18.5,Tomatoes
656.5,72.5,12.7,Sorghum
1493.0,57.2,29.9,Wheat
1385.1,85.2,33.0,Pineapple
1664.8,65.1,10.3,Maize
785.9,68.5,33.1,Cowpeas
1005.9,54.2,26.5,Cucumber
1244.5,57.3,14.9,Cucumber
416.7,84.9,33.6,Chilies
360.4,81.6,17.0,Spinach
392.5,53.3,29.2,Cowpeas
1848.0,73.2,10.8,Chilies
1800.8,72.5,24.4,Soybeans
1491.6,63.7,25.7,Irish Potatoes
476.8,54.2,26.9,Chilies
386.7,44.4,10.4,Carrots
1202.7,75.7,24.6,Cabbage
1215.1,55.3,13.3,Wheat
578.0,81.5,11.2,Beans
1118.0,73.1,14.9,Rice
797.8,52.7,27.5,Bananas
1614.6,50.1,19.1,Groundnuts
683.0,73.5,23.2,Cucumber
1569.1,67.5,34.5,Cucumber
1794.2,52.1,30.6,Soybeans
780.9,48.6,13.5,Onions
449.6,67.5,15.3,Bananas
439.0,83.0,15.2,Carrots
658.8,40.6,12.5,Lentils
703.6,60.4,28.0,Watermelon
384.1,66.5,29.3,Cowpeas
1873.3,67.8,32.2,Groundnuts
254.3,53.8,32.6,Beans
406.4,44.2,26.0,Kale
1402.2,43.7,27.1,Sorghum
476.6,87.5,24.9,Rice
1418.9,48.1,23.0,Kale
254.7,42.1,32.0,Onions
229.1,71.2,29.9,Bananas
1125.9,62.0,11.8,Watermelon
880.4,84.7,16.6,Beans
379.5,67.1,21.7,Pawpaw
854.3,63.7,11.5,Green Grams
476.3,60.9,24.6,Wheat
1646.9,80.0,21.7,Beans
1639.9,77.2,10.2,Sunflower
1275.1,59.7,29.6,Groundnuts
1402.2,61.5,24.1,Sunflower
996.9,62.8,20.2,Carrots
1516.4,70.0,23.3,Lentils
683.0,72.3,25.8,Rice
225.6,89.2,32.1,Green Grams
664.1,81.1,12.4,Bananas
1701.4,51.3,24.3,Rice
1272.3,79.4,20.3,Rice
1481.6,46.1,30.9,Cabbage
405.3,55.3,16.1,Tomatoes
1547.1,74.4,22.6,Pineapple
1616.5,67.7,12.2,Pawpaw
1160.2,66.7,21.7,Kale
1186.8,52.9,29.6,Peas
1956.1,64.7,26.0,Pawpaw
1162.3,58.5,33.7,Sunflower
1501.7,52.3,23.9,Spinach
1473.9,82.7,29.0,Pineapple
1023.5,65.5,26.7,Sunflower
1810.5,40.8,18.0,Rice
933.1,86.9,32.6,Sunflower
1912.9,89.2,23.1,Sweet Potatoes
378.6,67.7,17.6,Onions
885.5,65.9,30.9,Pawpaw
1540.0,61.9,33.6,Groundnuts
1005.6,59.1,20.6,Rice
1719.9,57.0,16.8,Garlic
1562.9,54.1,26.6,Soybeans
1262.4,55.9,34.0,Sorghum
1166.7,53.2,17.2,Kale
305.3,55.7,20.1,Maize
1856.6,74.0,18.5,Bananas
1629.6,52.1,18.6,Kale
1168.8,56.0,23.7,Maize
436.9,85.1,33.3,Pineapple
1056.9,88.3,32.2,Carrots
318.6,83.9,33.7,Chilies
807.3,86.6,16.0,Sweet Potatoes
1910.4,76.8,31.9,Carrots
285.5,53.3,26.9,Pawpaw
706.3,43.8,31.2,Bananas
381.7,51.1,22.2,Bananas
698.5,87.8,13.2,Kale
874.4,62.8,28.7,Kale
1043.8,84.6,32.9,Watermelon
574.2,86.2,29.5,Pineapple
768.4,56.0,21.2,Spinach
1865.9,62.3,20.9,Rice
1323.4,58.1,27.2,Cucumber
427.4,67.9,28.2,Cowpeas
1806.7,44.4,19.2,Millet
1636.9,73.9,28.0,Maize
432.7,82.6,22.9,Sorghum
290.2,50.8,20.5,Tomatoes
1666.7,68.1,22.9,Pumpkin
914.4,55.0,13.2,Rice
1477.0,68.4,18.1,Cucumber
1019.8,82.9,15.8,Pumpkin
661.0,63.4,30.3,Beans
574.0,73.0,33.6,Groundnuts
1534.8,87.4,34.5,Watermelon
857.7,78.5,33.1,Chilies
1850.7,70.1,21.8,Green Grams
852.5,66.8,12.5,Millet
1295.5,74.6,12.7,Onions
1904.4,79.5,27.1,Millet
1588.5,75.5,26.6,Cucumber
1764.2,64.0,10.3,Cassava
258.7,60.5,28.3,Carrots
711.2,64.1,17.6,Onions
1960.6,71.4,31.9,Watermelon
993.5,75.5,26.4,Rice
1690.6,51.6,31.1,Watermelon
1368.0,68.2,16.6,Irish Potatoes
503.6,63.8,28.8,Bananas
770.1,68.8,32.6,Groundnuts
1496.9,64.8,23.6,Beans
798.6,54.0,10.1,Onions
1415.9,43.3,10.2,Sorghum
793.9,52.3,12.5,Groundnuts
1054.3,55.8,23.6,Spinach
1773.6,64.9,30.0,Beans
633.6,70.0,32.3,Groundnuts
1707.8,52.5,22.7,Pumpkin
304.6,68.9,24.6,Kale
1362.6,87.7,25.3,Spinach
293.3,80.8,17.1,Chilies
227.6,52.0,18.7,Bananas
820.0,66.4,34.2,Pumpkin
1028.0,49.0,33.5,Carrots
1889.5,50.6,23.5,Garlic
600.3,56.8,30.8,Irish Potatoes
1416.6,67.9,24.6,Soybeans
1601.4,74.9,28.2,Beans
1322.7,58.3,24.2,Cowpeas
1364.3,81.9,32.3,Cabbage
361.5,79.1,30.0,Watermelon
1878.2,54.6,34.2,Onions
919.8,83.5,20.8,Sweet Potatoes
1903.0,53.9,20.1,Sweet Potatoes
684.8,52.0,22.0,Carrots
706.6,69.6,29.8,Maize
1090.2,86.8,11.0,Peas
995.5,69.5,20.6,Tomatoes
793.1,85.9,20.7,Soybeans
1359.9,40.6,29.2,Carrots
1830.9,51.6,34.8,Cucumber
1412.1,49.0,31.8,Peas
1118.3,88.8,21.6,Cucumber
1695.6,66.7,16.2,Pawpaw
1331.7,69.1,23.8,Sunflower
696.0,62.7,29.5,Pumpkin
1683.3,41.3,19.4,Pawpaw
1922.5,45.7,32.0,Garlic
1934.4,43.4,12.7,Spinach
542.3,72.2,24.1,Sweet Potatoes
495.3,41.5,28.5,Sorghum
603.1,51.6,22.7,Lentils
1135.5,72.5,25.1,Cucumber
252.8,87.6,22.4,Bananas
307.6,45.1,19.2,Pawpaw
1275.4,52.5,33.8,Wheat
348.4,45.5,13.4,Kale
1864.7,54.4,25.3,Sweet Potatoes
1347.7,66.9,20.4,Rice
1253.0,55.2,18.8,Cowpeas
271.7,71.8,25.4,Garlic
1675.8,50.3,16.8,Cabbage
290.1,67.4,34.7,Maize
1623.9,77.7,21.0,Lentils
530.8,83.7,18.8,Carrots
401.7,66.1,17.7,Tomatoes
1192.7,66.9,17.3,Cabbage
1812.8,43.0,31.3,Pawpaw
1838.6,57.5,18.9,Pineapple
1772.5,79.9,12.6,Groundnuts
1749.1,49.8,18.2,Soybeans
1520.8,82.3,19.2,Garlic
329.9,76.9,21.3,Rice
772.8,85.3,15.9,Chilies
843.6,69.1,10.2,Groundnuts
796.2,62.0,16.1,Beans
453.0,73.0,16.4,Soybeans
1076.3,61.9,24.9,Pawpaw
720.5,53.7,32.5,Cucumber
1095.8,64.0,25.6,Chilies
912.5,48.3,19.7,Garlic
602.6,83.6,18.2,Irish Potatoes
1781.6,79.7,30.9,Bananas
1264.2,76.8,31.6,Cowpeas
640.4,53.2,23.0,Sorghum
1801.7,87.7,31.7,Pineapple
1079.8,71.3,21.4,Bananas
1165.8,75.4,31.8,Sweet Potatoes
1791.0,61.6,33.8,Peas
1241.2,50.9,30.9,Wheat
1750.2,56.7,33.3,Cucumber
1589.9,82.4,10.8,Sweet Potatoes
681.2,74.7,10.7,Maize
984.5,47.1,28.4,Cabbage
1900.2,47.6,32.5,Spinach
530.8,85.9,17.2,Cassava
1999.0,74.2,34.1,Cassava
547.1,44.5,18.7,Watermelon
1298.4,73.5,21.8,Rice
1034.3,43.1,20.5,Chilies
873.8,57.6,27.5,Kale
844.3,62.4,20.6,Pumpkin
1556.7,65.3,13.3,Lentils
1079.7,44.0,29.3,Lentils
522.6,85.8,13.4,Irish Potatoes
380.5,60.2,34.7,Wheat
830.4,54.3,30.0,Millet
1246.2,79.1,30.5,Cassava
902.9,78.0,28.5,Cucumber
1938.1,42.4,34.6,Soybeans
1261.7,85.6,27.1,Millet
1701.0,77.8,13.0,Rice
1955.9,49.6,28.6,Spinach
1134.3,66.0,31.1,Bananas
1230.4,70.3,26.4,Peas
555.7,42.6,15.2,Pineapple
256.5,78.6,25.6,Cassava
543.9,78.7,26.6,Cowpeas
294.2,82.8,14.9,Peas
958.3,41.6,19.9,Pumpkin
939.0,90.0,28.9,Watermelon
885.1,42.9,32.7,Irish Potatoes
263.1,74.5,30.7,Beans
1716.7,46.5,25.4,Pawpaw
1269.5,54.5,33.4,Onions
1165.9,84.2,31.0,Kale
1088.6,59.8,28.8,Cabbage
776.2,88.9,24.5,Beans
1696.9,52.5,21.1,Maize
332.5,81.1,10.6,Sweet Potatoes
1421.9,45.8,17.9,Sunflower
1801.5,75.0,17.5,Wheat
969.1,71.7,29.2,Chilies
1389.3,77.8,26.5,Irish Potatoes
1983.4,48.2,18.6,Sweet Potatoes
476.8,61.8,25.8,Garlic
1580.6,43.4,24.4,Pineapple
1641.1,43.2,25.1,Sorghum
407.3,45.5,35.0,Tomatoes
1687.7,51.0,30.8,Lentils
1747.8,67.6,22.8,Pawpaw
1324.7,46.4,12.8,Carrots
644.7,61.0,29.5,Pawpaw
1359.9,84.3,19.4,Kale
708.7,71.1,18.1,Kale
493.0,83.9,34.2,Irish Potatoes
1507.0,58.1,10.5,Pawpaw
1193.5,45.1,25.8,Maize
495.9,81.5,34.6,Pumpkin
1691.2,58.0,24.1,Carrots
1656.6,87.0,14.3,Soybeans
692.1,71.9,20.1,Pumpkin
336.2,88.3,31.4,Groundnuts
703.5,75.4,13.0,Chilies
791.2,81.3,24.3,Lentils
910.2,61.4,15.5,Peas
652.2,79.3,31.7,Pumpkin
509.0,88.5,17.6,Soybeans
1683.1,56.9,31.8,Maize
1203.0,44.0,19.4,Carrots
568.4,88.1,16.3,Cabbage
784.8,86.1,19.2,Soybeans
1791.4,44.0,23.7,Garlic
520.7,46.7,29.0,Maize
435.7,46.2,31.5,Kale
1680.5,50.4,25.2,Chilies
491.9,57.5,24.3,Wheat
302.3,41.4,28.1,Cowpeas
995.7,76.4,12.8,Soybeans
650.8,70.0,23.8,Soybeans
1579.3,77.6,21.7,Chilies
1465.4,42.3,11.7,Bananas
976.9,77.4,21.0,Carrots
399.1,53.2,28.4,Wheat
1172.7,74.9,12.2,Spinach
535.8,59.7,26.9,Groundnuts
1605.5,55.6,16.6,Kale
986.2,65.2,16.6,Peas
1477.2,70.3,28.3,Irish Potatoes
779.4,80.7,22.5,Millet
1226.1,87.6,21.5,Carrots
870.7,58.3,30.6,Irish Potatoes
1520.9,54.1,16.1,Sunflower
1015.4,63.5,30.3,Beans
295.8,86.3,24.6,Onions
857.2,87.4,33.5,Lentils
802.7,88.3,24.2,Peas
1763.5,87.2,25.0,Cowpeas
1629.8,81.1,16.3,Wheat
851.6,59.9,16.0,Lentils
523.6,55.2,19.8,Peas
457.7,75.0,27.0,Groundnuts
526.1,60.5,24.7,Maize
1292.5,50.9,28.1,Tomatoes
1630.6,77.8,24.4,Cassava
1295.3,74.7,34.1,Carrots
1985.1,78.9,26.8,Pumpkin
572.8,63.4,11.1,Beans
464.6,52.7,35.0,Groundnuts
1475.5,71.9,34.4,Lentils
1329.1,50.6,10.3,Pineapple
678.1,61.6,12.0,Pineapple
1109.8,51.7,27.3,Pumpkin
1671.9,87.7,16.5,Wheat
1570.3,45.9,24.2,Beans
314.5,79.8,24.4,Pumpkin
1353.6,56.0,19.9,Onions
574.1,76.2,34.3,Rice
1823.8,83.2,21.4,Bananas
1063.1,55.9,22.8,Tomatoes
475.1,49.9,15.6,Lentils
1591.5,40.2,13.2,Tomatoes
861.1,79.9,11.0,Cabbage
577.9,50.9,34.7,Groundnuts
1690.7,69.7,34.9,Carrots
1792.9,46.6,16.3,Maize
842.6,72.6,15.4,Green Grams
364.2,79.8,28.5,Kale
1978.8,40.3,23.1,Maize
1848.1,86.4,23.0,Cassava
1235.2,56.2,28.3,Cabbage
1522.3,82.8,10.9,Green Grams
784.4,77.3,28.2,Maize
1154.9,70.6,18.8,Cabbage
1921.1,77.1,11.6,Garlic
1204.8,44.0,31.8,Bananas
1903.1,45.1,25.9,Sunflower
1413.4,85.3,24.0,Pumpkin
1679.2,45.8,17.9,Rice
1850.0,72.7,21.2,Onions
1390.9,75.5,11.3,Spinach
224.7,48.3,12.4,Pumpkin
1428.8,43.7,22.0,Millet
530.8,64.4,13.4,Millet
1133.4,56.6,27.7,Cowpeas
1984.8,50.1,26.8,Millet
503.0,57.5,31.3,Pumpkin
625.0,65.4,15.2,Spinach
1141.1,74.6,21.9,Kale
895.5,46.1,14.9,Rice
451.2,61.0,13.7,Watermelon
1722.7,50.5,27.0,Green Grams
1490.1,86.0,13.5,Sorghum
1736.6,46.7,27.6,Green Grams
536.3,55.2,29.9,Pineapple
1182.0,75.6,25.0,Beans
927.6,78.6,23.9,Wheat
1187.3,80.6,31.1,Chilies
1176.5,89.2,26.6,Sorghum
596.0,62.0,21.4,Pumpkin
732.9,44.4,25.0,Maize
1653.0,54.2,32.4,Garlic
574.1,86.6,25.7,Rice
1275.9,48.5,34.4,Cabbage
365.1,47.6,17.0,Chilies
1811.5,61.0,25.8,Beans
393.2,61.7,20.7,Kale
975.5,49.7,33.3,Groundnuts
1435.1,47.1,23.7,Cassava
1963.2,55.8,26.5,Sweet Potatoes
1189.2,61.7,20.9,Garlic
1450.6,63.7,19.9,Pawpaw
720.3,58.1,23.3,Bananas
780.7,79.8,31.9,Millet
1793.6,76.5,16.6,Watermelon
249.6,77.9,30.6,Sunflower
1485.1,64.3,32.7,Millet
1010.3,48.1,28.6,Cowpeas
1716.8,66.5,30.2,Cassava
1175.2,86.5,29.9,Groundnuts
1951.9,59.5,21.5,Maize
1251.8,81.9,33.6,Cucumber
1947.2,50.5,15.0,Green Grams
1993.6,40.7,26.8,Rice
1753.3,89.5,24.4,Carrots
488.6,87.1,25.5,Beans
1429.9,54.5,22.2,Kale
381.9,69.8,22.4,Cowpeas
1827.0,67.9,34.9,Maize
1113.4,77.4,28.3,Peas
703.5,73.1,22.8,Sorghum
1450.8,41.2,11.8,Kale
1829.7,44.6,13.0,Kale
699.7,83.7,11.4,Maize
1448.2,89.0,11.1,Wheat
422.3,81.0,12.8,Beans
758.8,49.3,15.4,Cucumber
1761.2,66.3,32.4,Maize
903.2,79.6,13.6,Pineapple
1806.5,47.0,34.8,Garlic
1381.5,55.7,10.6,Garlic
543.2,84.4,34.0,Peas
1966.6,51.8,14.4,Tomatoes
1877.1,62.9,27.9,Soybeans
1781.6,50.9,14.2,Garlic
1845.2,58.5,22.2,Garlic
1090.9,58.0,28.5,Peas
660.1,80.2,24.1,Sweet Potatoes
1728.0,71.2,12.8,Cucumber
765.1,49.9,32.0,Bananas
923.3,65.6,26.3,Sunflower
804.3,60.2,11.8,Groundnuts
224.4,87.4,17.7,Cowpeas
576.1,89.7,18.7,Watermelon
230.8,85.7,20.7,Sweet Potatoes
1259.3,58.6,17.0,Lentils
1879.9,85.5,34.3,Green Grams
1449.9,55.9,21.7,Sweet Potatoes
455.9,62.1,32.4,Kale
1644.5,73.4,22.3,Cucumber
445.1,79.9,11.3,Watermelon
1732.9,41.6,26.6,Wheat
291.7,40.3,31.9,Maize
1137.6,71.9,19.4,Watermelon
579.6,71.3,16.1,Cabbage
814.3,61.1,32.2,Cassava
338.8,71.9,19.5,Spinach
321.1,40.8,20.2,Groundnuts
1861.8,87.7,13.6,Sunflower
1257.6,86.9,13.7,Maize
1641.9,76.7,22.7,Tomatoes
1681.9,42.9,19.6,Chilies
1314.2,69.9,21.0,Pawpaw
1065.0,50.8,10.5,Peas
1841.1,40.6,15.2,Soybeans
1508.3,88.9,10.5,Kale
1303.2,61.1,34.2,Peas
1620.7,47.1,15.8,Cucumber
883.4,79.9,14.9,Bananas
871.1,54.0,17.9,Soybeans
1621.1,83.6,18.8,Irish Potatoes
1574.3,88.7,14.8,Green Grams
272.9,87.2,32.4,Pawpaw
1443.9,63.1,14.2,Sweet Potatoes
253.3,80.2,11.3,Green Grams
1911.4,87.5,34.0,Tomatoes
462.8,67.5,32.3,Tomatoes
1824.5,89.6,28.7,Pumpkin
558.4,88.9,11.1,Cowpeas
398.5,64.2,33.0,Irish Potatoes
1461.0,52.1,26.8,Bananas
1838.9,52.0,17.5,Bananas
1441.4,70.6,25.8,Pineapple
1669.3,76.5,30.0,Onions
1282.4,76.1,26.5,Sorghum
903.8,72.1,27.4,Groundnuts
1611.5,76.4,18.2,Chilies
224.8,79.3,31.9,Spinach
773.6,62.5,34.4,Pawpaw
1028.9,49.3,24.5,Cabbage
1491.4,62.5,19.4,Bananas
1280.1,46.7,17.5,Sunflower
904.0,85.6,10.6,Sorghum
1050.6,74.0,11.5,Rice
1753.8,87.9,18.0,Groundnuts
1276.8,76.4,10.4,Cabbage
1505.9,47.0,33.9,Sunflower
812.4,55.1,30.1,Pineapple
967.9,61.1,15.3,Spinach
1178.4,40.8,14.6,Rice
250.4,71.0,19.9,Maize
994.8,50.9,33.7,Green Grams
875.7,61.8,10.7,Garlic
740.2,53.5,26.3,Pumpkin
1118.6,82.5,32.7,Watermelon
1669.8,60.5,19.1,Rice
633.9,61.1,19.8,Pineapple
1507.8,87.7,14.7,Pumpkin
1325.2,49.5,10.2,Onions
470.0,52.4,15.0,Carrots
390.2,77.6,23.0,Sorghum
1453.4,86.0,23.1,Lentils
487.8,49.2,32.0,Chilies
1088.5,49.0,11.7,Cucumber
588.3,45.8,21.6,Cowpeas
927.0,62.2,29.9,Pawpaw
1389.2,63.7,30.1,Watermelon
1745.2,55.0,34.1,Pumpkin
1872.5,45.5,31.8,Cucumber
1815.5,71.1,10.1,Lentils
1660.3,46.9,18.3,Wheat
1145.2,73.8,18.1,Maize
1616.8,74.1,28.5,Sweet Potatoes
567.8,85.4,24.1,Carrots
1356.9,41.4,24.6,Cucumber
1571.1,55.6,20.3,Soybeans
1111.8,42.5,34.0,Carrots
624.1,61.8,23.4,Pawpaw
583.7,81.5,17.1,Pawpaw
223.0,74.6,27.1,Sweet Potatoes
1434.6,55.6,15.2,Cucumber
1626.3,75.6,12.1,Sweet Potatoes
824.8,65.5,34.3,Watermelon
1630.3,55.9,29.2,Sunflower
616.1,46.9,33.3,Wheat
410.2,84.5,33.0,Lentils
1885.0,78.4,27.8,Soybeans
1078.9,51.7,22.2,Cabbage
559.8,72.4,17.4,Carrots
1848.8,84.4,25.1,Cucumber
1017.6,68.1,28.9,Carrots
1814.1,43.3,18.4,Bananas
856.7,74.4,29.0,Onions
1461.9,85.9,17.1,Maize
1913.3,89.6,29.9,Millet
512.5,55.7,13.7,Garlic
774.8,75.5,10.3,Sweet Potatoes
1306.9,59.8,12.3,Bananas
602.1,74.2,34.7,Wheat
889.0,64.5,33.2,Pineapple
1518.4,53.6,18.7,Spinach
671.7,81.9,21.4,Cabbage
1230.4,73.4,33.5,Soybeans
1943.3,83.6,24.4,Sunflower
1351.9,81.4,18.8,Cucumber
1685.5,84.9,27.0,Cucumber
1294.4,71.5,20.4,Sorghum
1199.5,82.0,28.8,Groundnuts
332.0,53.3,28.0,Chilies
781.7,83.1,29.9,Pawpaw
774.4,72.7,12.5,Carrots
804.5,73.2,10.3,Chilies
1353.2,63.8,11.8,Pineapple
726.7,86.4,19.3,Sunflower
326.1,80.9,17.8,Pineapple
301.6,87.5,30.0,Tomatoes
1619.6,71.0,10.9,Soybeans
1871.2,81.3,29.8,Wheat
333.1,80.2,28.9,Millet
502.2,45.2,22.0,Sunflower
1358.1,47.4,22.3,Bananas
1008.9,52.5,30.9,Sweet Potatoes
1593.1,53.9,30.4,Wheat
1950.9,48.5,28.0,Pawpaw
1260.8,42.9,10.9,Irish Potatoes
288.2,70.8,10.5,Pineapple
399.3,75.4,32.2,Sweet Potatoes
928.9,69.2,32.7,Pumpkin
1837.8,64.5,13.9,Sorghum
1151.4,68.3,34.3,Onions
1355.6,60.3,16.3,Wheat
1995.7,57.5,12.7,Pumpkin
1763.8,77.8,28.0,Carrots
622.7,74.8,13.5,Garlic
616.0,41.8,33.7,Spinach
295.8,85.1,31.8,Spinach
496.4,59.7,14.6,Peas
242.2,69.0,29.2,Chilies
475.9,88.0,28.6,Tomatoes
1236.6,72.8,17.0,Tomatoes
1176.8,78.4,19.6,Kale
474.9,86.5,12.6,Wheat
1994.8,63.9,28.2,Onions
971.3,88.2,25.6,Garlic
623.5,54.0,34.8,Pawpaw
1210.6,70.3,33.5,Peas
1833.7,63.3,34.0,Cassava
1349.7,75.7,18.1,Sorghum
656.6,48.0,10.4,Cassava
1031.4,47.8,28.8,Pumpkin
517.3,85.6,31.2,Sunflower
561.9,46.9,11.6,Wheat
1565.7,56.2,27.0,Millet
1279.2,72.4,30.0,Onions
900.6,83.6,23.2,Cabbage
673.5,79.2,11.7,Kale
970.6,76.0,19.4,Rice
1965.3,40.8,15.8,Millet
955.8,41.1,24.5,Chilies
1560.3,59.6,31.3,Pumpkin
438.9,63.5,10.2,Irish Potatoes
1606.9,87.3,12.2,Green Grams
593.2,89.5,27.1,Kale
1982.7,45.1,32.2,Cassava
1291.8,50.2,12.6,Sunflower
435.7,51.5,27.2,Watermelon
1900.2,77.7,22.3,Pawpaw
945.3,85.8,29.9,Cassava
1636.3,49.8,30.6,Sunflower
278.6,72.7,23.8,Millet
1835.3,66.1,12.2,Chilies
1411.7,64.4,32.8,Sweet Potatoes
256.6,65.6,14.2,Irish Potatoes
1264.1,69.4,31.4,Carrots
1960.6,45.3,18.5,Onions
424.9,73.0,33.6,Spinach
755.7,68.5,13.8,Irish Potatoes
