Rainfall,Humidity,Temperature,pH,Label
577.5,78.41,12.04,6.69,Cabbage
897.65,73.63,27.83,6.9,Onions
1026.53,55.94,15.75,7.42,Rice
1048.59,66.02,14.93,6.18,Sweet Potatoes
972.46,87.74,19.62,6.94,Bananas
1245.97,62.59,26.69,7.09,Cassava
1307.98,69.28,21.27,6.87,Millet
1391.86,45.18,21.75,5.17,Sweet Potatoes
803.24,60.58,20.86,7.8,Cassava
1364.01,62.0,21.65,5.11,Rice
1421.03,60.17,18.38,8.12,Sweet Potatoes
1002.99,79.67,27.36,6.78,Peas
555.24,84.17,17.41,7.17,Wheat
346.01,82.43,25.03,7.88,Beans
348.6,48.65,15.41,6.07,Cabbage
1487.84,78.33,26.33,6.89,Cowpeas
695.2,59.95,33.19,5.15,Lentils
370.97,83.99,34.98,6.49,Watermelon
587.05,58.94,34.35,8.33,Onions
1376.95,46.44,29.57,5.18,Peas
616.23,62.82,22.3,8.04,Cowpeas
571.07,73.66,29.76,7.67,Beans
1460.17,88.82,13.13,6.17,Peas
1054.65,66.92,31.44,5.64,Onions
571.14,42.64,26.93,8.47,Millet
1113.43,62.07,23.86,6.75,Rice
938.26,64.83,15.62,8.44,Watermelon
874.15,74.29,16.51,4.72,Lentils
1234.04,81.82,19.85,7.76,Carrots
437.23,80.6,22.54,8.35,Lentils
724.68,56.86,29.02,7.56,Cabbage
770.23,83.24,22.94,6.2,Cowpeas
983.37,40.63,32.28,8.43,Wheat
732.83,51.82,16.85,7.11,Maize
1041.21,63.88,33.62,5.55,Sweet Potatoes
368.68,67.94,17.61,7.65,Watermelon
1082.78,64.9,10.99,5.15,Kale
797.42,85.75,31.96,8.3,Cabbage
1244.49,75.64,22.18,5.86,Lentils
1083.39,80.53,30.07,7.52,Green Grams
995.55,87.82,18.34,7.14,Peas
1293.52,51.6,11.46,8.08,Millet
1002.54,58.74,22.65,8.42,Watermelon
600.24,77.49,33.1,6.84,Rice
1346.3,80.16,29.7,4.77,Maize
1331.23,65.21,18.21,6.59,Cabbage
1303.45,63.07,14.48,5.46,Maize
1360.0,43.27,32.29,8.38,Carrots
428.22,61.16,29.6,4.69,Peas
639.98,82.32,32.62,5.51,Cassava
886.39,67.0,30.28,4.58,Maize
1319.51,65.01,30.47,5.42,Green Grams
1401.36,53.27,19.03,8.12,Cassava
1230.44,84.5,17.53,7.22,Millet
744.41,45.93,25.29,4.9,Cabbage
1457.67,76.77,30.44,7.97,Cowpeas
1185.47,75.31,15.41,5.83,Cabbage
1355.75,69.76,23.35,8.15,Cowpeas
592.58,58.84,14.99,5.53,Watermelon
722.28,56.52,34.63,5.48,Tomatoes
1496.0,73.2,32.82,8.39,Sweet Potatoes
1496.9,81.54,13.92,7.96,Onions
1427.63,54.43,13.8,6.39,Watermelon
764.84,85.8,13.32,5.84,Green Grams
1048.07,46.08,33.98,4.58,Maize
539.8,74.23,16.97,5.18,Carrots
629.98,83.08,26.43,8.32,Cassava
1072.66,68.09,33.11,7.64,Rice
1099.34,78.93,30.22,5.28,Onions
881.61,68.17,22.55,5.78,Cowpeas
1015.94,69.07,31.51,8.48,Carrots
891.0,47.46,13.97,7.68,Lentils
990.17,83.54,25.86,4.54,Beans
991.48,86.97,14.88,7.57,Cabbage
1330.11,62.03,10.95,7.66,Bananas
391.82,80.27,13.07,4.59,Cassava
1271.62,89.43,18.58,5.3,Cabbage
853.28,58.92,15.55,8.04,Onions
1421.22,85.92,11.17,5.96,Millet
766.64,40.71,22.54,6.93,Tomatoes
843.53,86.66,16.39,6.45,Wheat
1402.49,49.75,13.66,5.32,Cabbage
442.28,58.36,26.67,6.74,Watermelon
1498.35,58.48,33.75,6.35,Kale
1265.68,49.69,15.96,7.95,Sorghum
717.68,56.26,12.0,6.47,Rice
537.06,55.47,30.65,5.24,Watermelon
1427.84,48.32,22.45,7.11,Kale
707.39,43.31,14.44,4.71,Kale
1278.78,52.44,32.62,7.11,Rice
785.95,49.2,26.93,5.65,Maize
1323.6,71.4,14.66,8.47,Beans
539.87,54.44,32.7,4.74,Maize
768.33,55.72,29.89,8.26,Kale
668.45,56.49,26.82,5.8,Peas
878.31,71.02,31.87,6.09,Sweet Potatoes
1219.85,61.86,21.83,5.56,Maize
749.22,42.56,10.05,7.08,Kale
989.15,63.31,16.28,8.44,Tomatoes
764.03,61.25,33.45,5.44,Peas
643.43,75.97,21.42,6.0,Cowpeas
950.83,61.85,20.1,6.8,Peas
368.07,75.73,31.56,6.56,Sweet Potatoes
654.44,42.45,27.81,4.98,Sweet Potatoes
1302.14,81.21,25.65,7.68,Peas
1167.89,68.88,19.9,8.33,Onions
1478.98,88.35,12.25,6.61,Carrots
516.5,82.45,13.99,5.06,Watermelon
1345.08,74.98,16.06,4.82,Irish Potatoes
489.19,50.04,11.06,7.03,Peas
439.08,59.68,15.97,8.25,Beans
560.72,72.85,15.82,5.97,Peas
1462.14,43.81,25.83,4.8,Irish Potatoes
1316.55,56.1,21.05,7.29,Rice
505.73,58.7,28.09,8.29,Cabbage
1208.68,41.39,25.16,7.99,Millet
895.41,55.8,12.85,6.16,Cassava
1386.79,45.86,18.82,5.76,Sorghum
689.72,41.85,14.68,7.16,Lentils
928.2,54.28,20.6,4.59,Bananas
556.18,66.26,17.95,6.79,Cowpeas
977.53,71.15,10.71,4.83,Carrots
1050.31,54.06,31.03,5.94,Millet
383.75,63.11,22.14,6.89,Cowpeas
1407.02,66.21,26.75,7.25,Cabbage
497.42,47.01,33.24,4.84,Watermelon
610.84,73.16,24.73,7.06,Onions
667.89,57.79,23.27,8.34,Rice
1231.44,46.79,24.38,4.97,Wheat
1473.6,58.24,16.49,7.03,Peas
1207.14,78.87,16.68,5.16,Millet
883.04,81.32,12.88,7.78,Bananas
671.55,65.59,29.82,5.49,Beans
346.95,62.94,14.85,5.51,Sorghum
985.62,46.92,25.22,5.27,Green Grams
629.2,63.45,16.4,5.63,Lentils
515.05,64.05,34.51,5.09,Maize
1337.49,68.43,19.77,4.6,Maize
393.69,84.18,11.76,5.7,Millet
1157.12,77.42,26.85,5.09,Cabbage
988.69,80.25,30.13,4.7,Rice
873.96,53.04,29.93,5.66,Beans
1065.54,41.66,22.81,6.24,Tomatoes
982.03,67.65,11.26,7.31,Cowpeas
1194.66,59.7,28.51,6.91,Lentils
587.52,87.75,21.31,4.58,Cabbage
1184.07,73.1,17.55,7.78,Maize
711.6,55.24,18.11,5.15,Cabbage
1328.0,55.47,32.91,7.92,Cabbage
1049.55,47.59,32.23,7.77,Maize
1186.08,55.8,28.84,8.05,Irish Potatoes
682.65,56.49,13.82,6.66,Watermelon
514.56,61.75,28.27,5.76,Tomatoes
1220.58,50.68,19.99,6.14,Millet
1221.76,79.05,22.98,7.0,Cassava
1381.29,77.23,24.76,8.41,Cowpeas
852.18,45.04,28.73,6.17,Kale
783.13,56.38,11.71,6.4,Wheat
944.74,53.56,14.67,6.8,Millet
884.05,84.2,21.59,5.02,Millet
873.45,66.07,30.55,5.19,Millet
1222.88,43.68,34.85,6.44,Kale
1495.49,49.59,10.38,8.25,Kale
1013.68,80.16,27.09,5.2,Kale
1101.62,48.4,20.02,7.22,Onions
319.58,82.76,32.6,8.31,Rice
1213.74,77.43,23.57,8.48,Rice
800.1,86.9,27.32,6.42,Kale
950.57,81.08,14.7,5.27,Cabbage
545.08,48.29,20.61,7.31,Bananas
852.1,89.36,34.38,7.08,Onions
301.87,87.17,26.86,6.02,Beans
1183.88,66.15,16.65,5.15,Bananas
1065.1,58.15,20.46,7.11,Beans
1180.02,52.27,20.27,5.22,Tomatoes
946.12,59.11,17.83,4.57,Tomatoes
405.66,87.48,12.92,5.2,Watermelon
444.12,71.24,10.74,5.29,Sweet Potatoes
1263.73,40.91,24.71,7.42,Maize
680.0,46.04,33.68,8.01,Carrots
1449.58,42.29,34.55,7.98,Beans
1339.09,66.0,12.92,5.12,Rice
1011.32,80.4,16.1,6.49,Green Grams
1188.33,71.91,13.24,7.73,Sorghum
1273.31,58.86,30.43,5.01,Carrots
922.13,61.8,32.57,4.62,Peas
661.82,73.29,30.16,6.11,Millet
633.35,73.65,18.66,8.03,Onions
796.92,77.7,13.5,7.03,Kale
1075.57,63.67,24.95,4.54,Lentils
1497.83,88.96,19.8,7.47,Onions
467.34,85.75,13.59,4.9,Kale
692.53,71.03,17.31,7.79,Onions
898.6,40.78,10.89,5.84,Peas
1085.99,49.98,24.25,5.17,Sorghum
556.38,68.86,22.59,7.16,Wheat
1021.79,60.15,11.01,8.41,Carrots
569.09,65.08,18.71,8.03,Cabbage
1128.53,41.98,11.29,7.8,Kale
1491.24,42.85,17.56,7.24,Maize
1006.68,59.44,26.79,7.85,Rice
908.32,57.12,17.68,6.73,Cabbage
757.12,60.18,34.93,5.38,Watermelon
991.56,77.15,18.79,8.34,Peas
1175.58,74.23,27.5,7.92,Millet
591.85,41.42,11.98,5.27,Watermelon
905.1,46.66,34.26,6.16,Tomatoes
781.92,57.84,26.74,5.23,Cowpeas
404.03,70.48,30.01,7.92,Millet
1327.68,83.09,21.39,5.53,Tomatoes
394.83,40.81,17.58,8.31,Lentils
1085.36,84.49,23.62,6.56,Sweet Potatoes
1206.23,82.29,27.88,4.57,Cowpeas
1444.02,88.27,34.23,8.34,Sorghum
1284.87,65.91,33.44,6.9,Cowpeas
996.62,75.1,28.49,7.27,Sorghum
430.69,61.49,25.66,5.87,Kale
1084.47,76.46,32.1,4.91,Rice
813.5,45.25,19.1,4.71,Peas
442.1,50.58,20.94,8.14,Kale
1238.04,71.82,21.44,7.72,Onions
1069.33,68.65,11.82,8.37,Wheat
762.3,48.8,14.83,5.17,Cowpeas
561.06,63.04,22.07,8.12,Wheat
598.33,75.69,16.94,6.94,Beans
1058.23,78.73,27.84,6.71,Rice
532.7,54.6,18.38,5.85,Millet
342.79,57.1,34.22,5.47,Carrots
815.54,57.9,31.71,6.86,Irish Potatoes
699.1,51.69,15.68,5.75,Rice
575.41,57.96,21.9,6.52,Kale
842.81,49.05,23.37,5.88,Green Grams
357.38,71.02,11.66,5.75,Tomatoes
1296.84,43.46,22.36,4.68,Sweet Potatoes
1201.94,56.65,14.93,4.86,Carrots
1385.43,77.76,13.32,5.67,Irish Potatoes
857.91,63.03,10.68,4.57,Cowpeas
956.04,85.42,30.66,6.75,Cabbage
765.28,86.65,12.43,5.87,Millet
1229.72,79.66,25.36,7.36,Maize
1028.0,87.76,20.27,8.42,Cassava
608.95,45.06,21.09,7.09,Irish Potatoes
876.97,87.22,30.71,5.03,Rice
507.85,56.67,10.61,7.27,Wheat
1421.63,64.85,24.13,5.75,Cabbage
658.53,71.66,25.29,5.02,Wheat
629.76,52.1,17.48,5.52,Kale
550.67,66.77,34.6,7.94,Tomatoes
1062.85,40.08,11.92,4.53,Onions
985.52,73.25,27.79,4.86,Maize
530.15,80.12,28.07,8.21,Beans
1025.04,40.23,20.53,5.68,Wheat
1201.5,86.28,15.57,8.35,Peas
840.28,67.01,25.04,4.74,Sorghum
1129.36,62.22,11.57,7.82,Watermelon
1425.43,83.88,30.78,6.0,Irish Potatoes
1467.26,40.48,11.71,5.83,Maize
1285.11,73.15,29.62,6.75,Lentils
1137.3,40.37,22.47,5.22,Cabbage
455.97,77.21,27.47,7.08,Tomatoes
549.19,81.4,20.6,6.19,Onions
437.01,41.87,13.62,7.64,Watermelon
1345.07,79.67,18.85,7.23,Lentils
1052.14,63.42,11.44,4.58,Cabbage
703.93,47.93,21.8,6.49,Beans
933.41,49.64,28.51,5.34,Cabbage
319.34,48.59,16.18,5.9,Sorghum
1065.86,40.07,26.7,4.65,Maize
381.48,87.08,17.15,6.6,Cabbage
617.72,76.62,19.13,5.67,Watermelon
1287.1,80.6,18.16,8.44,Wheat
946.83,45.75,12.34,6.14,Beans
361.54,67.42,15.34,8.04,Bananas
376.88,73.07,11.98,5.37,Onions
1360.66,74.66,18.41,4.79,Irish Potatoes
734.72,71.26,11.01,7.25,Carrots
465.8,42.19,26.86,5.57,Irish Potatoes
1475.41,51.69,29.77,7.24,Watermelon
1162.37,65.74,17.36,4.6,Cowpeas
626.85,77.91,33.82,6.62,Peas
1240.81,65.66,14.08,7.18,Cabbage
1045.77,70.21,25.7,4.91,Beans
675.61,73.39,21.81,6.72,Bananas
1165.12,61.1,34.77,7.7,Sorghum
927.22,53.34,33.49,6.8,Sweet Potatoes
868.23,62.93,33.47,6.11,Cowpeas
602.53,85.45,21.85,7.09,Watermelon
1055.56,60.46,10.62,6.58,Maize
1228.42,43.97,23.9,8.36,Sorghum
407.69,44.8,12.32,4.61,Beans
1443.07,66.54,28.15,7.64,Carrots
704.09,55.52,26.27,6.59,Sorghum
840.47,40.26,24.94,5.74,Sweet Potatoes
1104.76,44.17,22.41,4.72,Carrots
767.81,61.46,29.92,6.93,Millet
776.49,66.36,17.13,6.76,Wheat
650.06,48.01,26.8,5.61,Cassava
790.73,51.64,23.8,8.45,Lentils
1437.13,81.51,13.33,5.89,Maize
1214.34,74.14,34.82,6.31,Carrots
370.91,43.04,16.28,5.68,Wheat
1491.31,68.36,32.64,6.96,Wheat
646.96,52.97,25.69,6.7,Bananas
447.33,57.79,29.52,4.53,Beans
1124.55,42.49,15.64,6.73,Millet
1495.69,61.44,33.13,5.55,Rice
1283.53,58.51,14.91,8.42,Cassava
778.86,65.95,27.47,5.98,Irish Potatoes
1329.98,49.82,14.68,7.51,Sorghum
587.74,65.17,13.53,6.79,Bananas
789.37,79.11,14.39,6.77,Irish Potatoes
1332.2,63.14,12.22,7.78,Irish Potatoes
442.85,59.0,11.82,5.9,Sweet Potatoes
639.85,63.33,11.62,5.49,Kale
440.33,60.23,33.14,6.18,Bananas
1219.36,62.86,12.11,6.18,Bananas
404.35,72.63,30.35,7.71,Cabbage
1162.54,82.98,16.0,7.66,Maize
1018.24,78.81,27.53,4.94,Millet
1339.27,53.41,26.92,8.34,Irish Potatoes
960.58,54.77,29.82,7.45,Rice
779.22,52.22,34.69,5.86,Millet
936.2,72.03,26.03,8.43,Beans
1144.67,55.27,30.69,6.99,Tomatoes
1362.7,50.42,24.19,7.86,Cowpeas
554.65,68.49,15.61,4.96,Beans
1131.13,43.24,21.6,8.4,Cassava
560.76,57.14,11.86,8.23,Sweet Potatoes
672.09,46.58,30.73,5.15,Onions
455.94,75.56,25.15,8.32,Irish Potatoes
507.42,61.09,29.17,5.1,Lentils
692.57,72.64,25.3,8.45,Lentils
1215.07,70.72,34.65,6.29,Tomatoes
1335.08,72.42,11.74,7.57,Wheat
1354.72,49.0,14.88,4.67,Sweet Potatoes
1063.78,57.81,11.41,7.04,Lentils
948.79,41.12,33.76,8.05,Green Grams
752.95,50.04,23.32,6.26,Kale
678.3,43.18,28.88,6.67,Sorghum
1458.5,54.07,20.72,7.39,Maize
440.98,40.62,19.61,7.74,Sweet Potatoes
1262.77,57.02,10.46,6.02,Sweet Potatoes
1227.4,50.87,24.55,7.89,Sorghum
468.17,59.64,10.09,6.51,Wheat
1022.0,66.57,25.41,8.47,Green Grams
1230.36,45.06,11.35,7.37,Bananas
1307.05,73.84,34.65,4.68,Watermelon
731.82,74.87,24.79,5.42,Maize
893.42,49.91,10.18,6.8,Cassava
1054.04,55.32,26.81,4.57,Millet
996.0,70.44,26.01,5.26,Rice
1422.5,85.61,21.14,7.13,Sorghum
931.01,72.67,17.73,7.96,Cassava
419.93,70.12,20.19,7.78,Kale
455.48,71.0,32.11,6.81,Cabbage
355.75,45.49,10.46,5.76,Bananas
1058.61,54.85,11.4,4.62,Green Grams
591.29,66.15,30.58,5.95,Sweet Potatoes
1423.05,80.15,23.16,5.55,Peas
737.92,84.07,17.03,5.29,Carrots
639.38,46.35,28.85,7.4,Cowpeas
936.83,89.5,32.45,4.56,Peas
560.41,60.07,31.61,7.09,Kale
625.4,53.41,33.39,5.74,Cassava
1019.11,66.33,32.06,5.43,Sweet Potatoes
1374.88,59.06,20.48,5.3,Sweet Potatoes
1280.52,88.87,30.67,4.69,Bananas
1257.99,83.71,19.55,7.08,Cowpeas
1388.76,54.79,13.49,8.38,Watermelon
1280.42,59.24,27.4,7.93,Millet
358.54,58.62,19.14,7.89,Cassava
733.54,43.64,10.07,4.87,Peas
865.25,79.1,10.3,6.58,Kale
784.01,63.92,30.47,6.65,Onions
470.37,78.73,11.89,7.64,Maize
1405.47,77.37,28.66,8.09,Wheat
679.34,48.49,25.45,6.46,Carrots
621.36,68.69,13.08,8.2,Tomatoes
1227.12,66.44,17.0,7.16,Green Grams
1061.25,68.33,11.44,5.55,Kale
661.96,65.23,21.08,4.69,Irish Potatoes
876.21,75.86,12.31,5.86,Cowpeas
474.16,41.03,22.41,7.71,Cowpeas
715.66,83.29,21.73,5.41,Cassava
1421.57,67.06,10.44,6.35,Watermelon
1279.67,74.51,15.18,7.56,Lentils
363.96,80.19,30.42,6.96,Peas
848.37,83.25,12.43,7.78,Tomatoes
664.89,48.71,17.36,7.12,Peas
945.95,47.62,21.18,5.71,Green Grams
888.15,57.3,19.66,8.09,Wheat
1373.68,57.2,33.64,5.29,Green Grams
770.91,50.73,34.84,6.72,Green Grams
1146.11,57.08,28.94,8.33,Cowpeas
359.56,80.45,22.4,5.78,Carrots
965.29,55.3,12.52,6.71,Kale
389.92,70.71,28.78,4.91,Sweet Potatoes
1452.32,88.51,18.5,7.31,Cowpeas
583.04,71.38,11.5,7.41,Onions
768.37,76.42,19.16,8.32,Cassava
1375.03,55.63,31.86,5.55,Maize
1283.92,82.67,30.3,7.39,Tomatoes
451.44,62.69,16.53,7.15,Kale
1050.27,69.36,29.46,6.44,Irish Potatoes
654.85,70.22,22.0,4.96,Kale
1428.13,65.12,21.6,6.65,Bananas
1048.28,75.02,33.13,8.13,Cassava
959.81,77.72,31.92,6.6,Wheat
1404.78,44.36,11.92,5.75,Cabbage
407.28,84.16,34.42,6.58,Peas
1230.86,60.44,19.18,7.08,Irish Potatoes
1188.27,61.68,23.27,7.84,Peas
971.48,47.51,27.9,6.0,Green Grams
869.97,71.26,22.42,6.12,Sorghum
440.95,42.58,21.83,6.33,Cabbage
507.89,46.26,22.47,6.15,Maize
739.5,51.42,13.11,6.92,Lentils
435.87,80.04,25.41,6.34,Peas
342.51,75.97,26.57,5.35,Sorghum
585.66,72.32,11.36,4.88,Cassava
738.34,75.95,28.85,6.79,Sorghum
547.69,43.0,22.6,8.2,Cassava
651.65,78.25,11.35,7.44,Maize
1423.19,73.56,14.86,4.88,Irish Potatoes
1178.15,64.18,19.57,8.02,Millet
968.11,52.48,19.37,5.21,Millet
998.92,52.53,30.21,8.17,Wheat
303.35,53.97,32.67,7.65,Carrots
1253.64,77.85,25.24,6.45,Irish Potatoes
864.25,80.58,10.95,7.64,Wheat
617.53,74.8,10.35,6.58,Cabbage
911.2,42.05,15.01,5.91,Bananas
782.26,70.87,30.91,8.17,Sorghum
1123.85,67.92,24.84,5.04,Irish Potatoes
1478.02,67.23,24.15,5.39,Irish Potatoes
1215.06,79.37,18.67,6.82,Cassava
564.26,77.64,21.12,5.74,Cowpeas
649.74,59.38,33.0,7.24,Millet
807.29,79.35,18.55,4.85,Tomatoes
1203.07,69.65,22.98,4.86,Carrots
1059.69,44.82,11.38,5.8,Cowpeas
855.04,48.64,18.57,8.38,Bananas
898.13,70.18,28.56,6.72,Millet
1318.56,67.79,16.51,5.37,Onions
1496.5,50.44,17.12,6.53,Peas
846.43,89.51,10.57,7.19,Wheat
1080.99,68.17,31.1,4.67,Cowpeas
844.16,77.46,29.21,6.68,Sweet Potatoes
542.62,42.54,15.92,5.19,Cabbage
945.5,52.74,31.61,7.84,Kale
1040.59,81.62,18.32,8.26,Bananas
802.61,52.16,32.58,7.68,Watermelon
1269.16,43.97,24.11,5.16,Millet
1128.23,44.81,18.15,6.93,Onions
447.88,85.36,13.22,4.71,Lentils
636.4,74.6,21.6,5.26,Green Grams
633.83,89.52,20.31,5.17,Rice
1417.85,60.18,18.3,5.89,Irish Potatoes
389.91,54.98,18.07,6.09,Millet
948.12,86.71,28.68,7.6,Sweet Potatoes
452.77,82.79,33.47,4.69,Onions
904.92,51.97,14.0,7.24,Carrots
583.11,73.42,34.52,7.74,Irish Potatoes
972.62,72.67,11.1,5.47,Lentils
847.73,88.56,14.63,5.52,Cassava
1220.53,76.35,27.85,5.89,Irish Potatoes
1014.53,46.22,26.67,8.09,Watermelon
917.76,76.25,23.98,8.41,Green Grams
582.48,84.59,20.27,6.18,Wheat
1389.08,59.16,30.69,8.29,Tomatoes
347.22,56.02,30.87,6.93,Lentils
544.64,42.17,33.5,6.44,Bananas
1260.86,63.36,30.41,4.83,Sweet Potatoes
1140.67,71.47,22.23,7.1,Maize
789.88,80.19,30.96,6.45,Sweet Potatoes
338.03,42.73,20.96,5.98,Rice
1443.56,86.89,30.61,7.98,Millet
302.33,87.65,25.46,7.09,Rice
443.08,79.14,22.79,4.93,Cabbage
652.24,44.06,30.97,8.27,Bananas
1067.97,78.76,27.31,6.51,Cabbage
1358.84,46.16,12.04,5.57,Green Grams
355.76,48.23,28.94,7.91,Bananas
1168.76,85.12,22.43,6.81,Tomatoes
803.67,83.62,11.1,7.28,Cowpeas
758.36,76.22,17.93,5.26,Kale
802.55,77.73,13.74,6.87,Bananas
907.54,74.72,27.18,5.18,Cassava
373.24,71.59,20.58,5.06,Millet
423.07,89.93,15.98,7.21,Beans
1262.38,44.62,22.47,6.67,Sweet Potatoes
1239.02,77.06,20.58,7.36,Green Grams
675.37,55.61,15.62,8.28,Cabbage
334.37,50.2,20.7,6.95,Carrots
560.7,72.8,22.14,7.65,Lentils
766.55,71.32,30.86,7.95,Wheat
671.15,42.0,25.2,7.16,Green Grams
582.77,83.35,16.21,7.92,Beans
546.66,59.12,25.92,7.43,Sorghum
925.98,80.82,22.05,7.17,Bananas
522.94,45.55,24.3,6.98,Cowpeas
487.65,62.57,33.7,4.95,Watermelon
581.36,49.61,16.88,4.93,Kale
1312.72,43.83,33.76,5.5,Beans
1384.82,61.8,25.95,8.36,Cabbage
631.99,79.56,17.13,6.15,Watermelon
711.28,62.72,16.67,5.86,Millet
599.82,43.41,24.98,6.72,Maize
845.93,51.18,33.86,8.34,Wheat
747.35,41.9,22.03,7.74,Sorghum
1080.95,45.08,28.08,6.75,Rice
373.3,64.72,30.31,8.27,Lentils
914.33,47.59,34.05,5.53,Cowpeas
734.38,83.42,23.92,5.59,Irish Potatoes
421.63,79.8,16.89,5.58,Bananas
376.51,51.45,15.8,6.3,Bananas
937.71,87.58,24.92,6.2,Onions
1407.4,53.62,21.24,7.78,Onions
849.67,40.28,20.36,8.26,Cowpeas
482.21,48.89,21.73,5.59,Irish Potatoes
1167.44,72.26,15.67,4.89,Peas
353.17,45.33,23.81,7.71,Wheat
1289.64,74.08,21.57,5.56,Cabbage
854.91,55.35,32.34,7.69,Carrots
1169.05,57.36,23.02,4.53,Peas
986.67,87.79,11.8,7.87,Rice
1440.21,76.39,13.22,8.41,Green Grams
1188.09,47.71,15.72,6.5,Carrots
488.8,46.51,20.17,5.69,Green Grams
869.56,46.46,23.56,7.01,Cowpeas
1343.79,86.28,13.18,6.12,Wheat
996.57,41.32,32.43,7.66,Irish Potatoes
781.12,76.54,10.14,6.31,Irish Potatoes
1235.43,54.97,24.17,7.67,Cabbage
1368.27,67.03,26.17,7.8,Carrots
577.99,68.48,19.92,7.95,Cassava
399.58,60.44,11.62,4.54,Wheat
1065.47,45.91,31.38,4.64,Onions
1443.41,67.13,19.82,8.31,Rice
977.72,51.25,22.42,7.29,Cowpeas
790.93,78.79,10.29,5.59,Cassava
898.33,67.33,23.05,7.7,Bananas
1019.68,51.8,26.26,8.15,Onions
665.1,43.84,26.76,6.05,Cabbage
461.26,84.62,26.68,6.63,Cassava
1124.8,51.82,10.26,4.52,Kale
1376.49,66.95,12.26,7.92,Bananas
1434.92,84.03,27.47,6.0,Maize
920.57,53.64,26.45,5.51,Rice
1008.78,74.65,24.79,5.97,Cabbage
952.36,65.08,24.1,5.42,Bananas
360.28,68.02,28.03,4.81,Onions
663.58,68.82,16.2,5.98,Carrots
648.45,70.71,32.05,8.19,Onions
1232.33,86.48,26.84,6.26,Beans
411.48,53.13,23.89,6.19,Lentils
1039.52,53.71,25.65,4.57,Sweet Potatoes
1057.22,47.1,16.78,6.61,Millet
1414.54,48.76,20.59,7.62,Cabbage
1215.87,50.87,23.58,4.64,Bananas
1093.35,68.94,24.99,6.78,Cassava
1113.75,82.17,20.16,6.09,Tomatoes
1144.47,45.77,19.82,5.41,Cabbage
1025.44,71.34,23.46,6.1,Cassava
687.7,77.31,17.42,6.47,Bananas
589.13,72.22,31.79,8.1,Beans
1308.29,46.97,15.86,5.91,Millet
330.44,41.88,24.57,6.18,Peas
856.4,60.13,30.18,8.07,Green Grams
1478.19,50.74,32.0,7.22,Sweet Potatoes
1418.36,64.19,15.85,4.77,Lentils
1491.96,52.12,14.18,5.89,Millet
900.07,60.2,26.22,6.28,Beans
763.66,80.54,22.19,8.23,Lentils
1278.99,78.38,12.06,8.26,Sorghum
1461.88,77.43,11.37,7.13,Lentils
865.75,77.84,19.23,7.5,Sorghum
670.87,74.88,15.87,8.49,Wheat
544.33,86.42,24.0,4.95,Kale
365.77,47.4,26.89,6.24,Watermelon
634.7,55.26,29.83,7.13,Sorghum
414.61,65.59,10.21,7.77,Peas
895.25,78.89,29.98,5.41,Cabbage
1117.23,53.62,26.09,7.78,Cassava
1335.61,53.17,31.6,8.29,Maize
1074.28,82.66,13.56,7.92,Irish Potatoes
659.56,57.26,16.01,8.1,Sweet Potatoes
1040.14,45.78,32.58,5.33,Tomatoes
1091.0,85.05,25.38,6.87,Wheat
910.89,59.02,31.47,7.12,Cassava
1399.25,78.86,23.53,7.93,Cowpeas
618.58,40.1,30.68,7.6,Carrots
630.47,63.21,28.36,4.99,Green Grams
1363.96,79.48,21.02,8.13,Cowpeas
1021.05,52.98,13.47,7.86,Kale
1432.32,58.82,28.4,7.45,Beans
432.01,64.8,28.65,5.42,Sorghum
618.57,65.23,28.58,7.11,Cowpeas
1230.7,48.34,13.37,6.04,Kale
330.09,61.44,13.08,6.35,Irish Potatoes
1266.05,78.48,20.15,7.38,Sorghum
1346.61,54.71,26.52,8.21,Wheat
719.27,43.36,14.79,6.03,Beans
615.24,75.99,22.53,6.96,Carrots
1145.71,58.18,30.12,6.99,Millet
469.28,59.16,11.15,7.92,Carrots
904.69,62.91,34.21,5.83,Beans
1278.72,52.3,15.12,6.63,Onions
1033.3,50.42,22.32,7.03,Green Grams
540.24,44.9,20.72,5.92,Lentils
618.63,43.12,28.42,4.73,Onions
405.2,86.21,22.2,6.74,Onions
866.88,82.59,17.77,6.17,Tomatoes
774.27,79.1,19.02,6.77,Beans
372.21,60.78,16.55,7.3,Cassava
429.09,55.92,13.72,7.5,Carrots
300.48,45.96,28.81,7.28,Cabbage
1083.68,50.03,21.92,4.97,Sweet Potatoes
617.35,43.38,34.31,5.05,Beans
864.11,49.84,18.36,6.75,Maize
879.22,60.25,10.1,5.59,Cowpeas
1276.65,54.26,31.43,7.71,Beans
760.12,51.52,28.2,5.63,Irish Potatoes
1313.47,55.54,18.4,7.38,Maize
1213.41,50.57,27.15,6.79,Cassava
1189.55,61.53,16.59,5.43,Green Grams
1039.35,62.54,25.11,4.61,Bananas
573.24,51.35,24.06,6.59,Carrots
851.19,64.46,20.54,5.44,Onions
602.39,69.94,23.34,6.1,Carrots
624.8,40.97,28.78,4.63,Peas
1274.01,84.39,12.19,6.06,Cassava
1403.56,61.79,32.12,5.47,Beans
1465.36,70.94,18.5,4.54,Kale
824.11,69.23,23.19,7.41,Beans
1340.71,80.09,17.87,6.4,Cabbage
1197.17,70.97,21.57,5.31,Cowpeas
700.13,89.43,12.6,8.03,Millet
